col_0,col_1,col_2,col_3,col_4,col_5,col_6,suggested_move
xbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,obbbbb,bbbbbb,1
xbbbbb,oxbbbb,xbbbbb,bbbbbb,bbbbbb,obbbbb,bbbbbb,5
xxbbbb,oxbbbb,xbbbbb,bbbbbb,bbbbbb,oobbbb,bbbbbb,5
xxbbbb,oxbbbb,xbbbbb,bbbbbb,bbbbbb,oooxbb,bbbbbb,5
xxxbbb,oxbbbb,xbbbbb,bbbbbb,bbbbbb,oooxob,bbbbbb,0
xxxobb,oxbbbb,xxbbbb,bbbbbb,bbbbbb,oooxob,bbbbbb,0
xxxoob,oxbbbb,xxxbbb,bbbbbb,bbbbbb,oooxob,bbbbbb,2
xxxoob,oxbbbb,xxxobb,xbbbbb,bbbbbb,oooxob,bbbbbb,3
xxxoob,oxbbbb,xxxobb,xoxbbb,bbbbbb,oooxob,bbbbbb,3
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,4
bbbbbb,xbbbbb,bbbbbb,bbbbbb,obbbbb,bbbbbb,xbbbbb,0
obbbbb,xxbbbb,bbbbbb,bbbbbb,obbbbb,bbbbbb,xbbbbb,6
obbbbb,xxxbbb,bbbbbb,bbbbbb,obbbbb,bbbbbb,xobbbb,1
obbbbb,xxxoxb,bbbbbb,bbbbbb,obbbbb,bbbbbb,xobbbb,1
obbbbb,xxxoxo,bbbbbb,xbbbbb,obbbbb,bbbbbb,xobbbb,3
obbbbb,xxxoxo,xbbbbb,xobbbb,obbbbb,bbbbbb,xobbbb,2
obbbbb,xxxoxo,xoxbbb,xobbbb,obbbbb,bbbbbb,xobbbb,2
obbbbb,xxxoxo,xoxobb,xoxbbb,obbbbb,bbbbbb,xobbbb,3
obbbbb,xxxoxo,xoxoxb,xoxobb,obbbbb,bbbbbb,xobbbb,2
obbbbb,xxxoxo,xoxoxo,xoxoxb,obbbbb,bbbbbb,xobbbb,3
obbbbb,xxxoxo,xoxoxo,xoxoxo,obbbbb,bbbbbb,xoxbbb,6
obbbbb,xxxoxo,xoxoxo,xoxoxo,obbbbb,bbbbbb,xoxoxb,5
obbbbb,xxxoxo,xoxoxo,xoxoxo,obbbbb,oxbbbb,xoxoxb,6
obbbbb,xxxoxo,xoxoxo,xoxoxo,obbbbb,oxxbbb,xoxoxo,5
obbbbb,xxxoxo,xoxoxo,xoxoxo,obbbbb,oxxoxb,xoxoxo,4
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,5
bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,xobbbb,bbbbbb,6
bbbbbb,bbbbbb,xbbbbb,xbbbbb,bbbbbb,xobbbb,obbbbb,4
xbbbbb,bbbbbb,xbbbbb,xbbbbb,obbbbb,xobbbb,obbbbb,1
xbbbbb,obbbbb,xbbbbb,xbbbbb,obbbbb,xobbbb,oxbbbb,3
xbbbbb,obbbbb,xbbbbb,xobbbb,oxbbbb,xobbbb,oxbbbb,4
xbbbbb,obbbbb,xbbbbb,xobbbb,oxobbb,xoxbbb,oxbbbb,3
xbbbbb,obbbbb,xbbbbb,xooxbb,oxobbb,xoxbbb,oxbbbb,4
xbbbbb,obbbbb,xxbbbb,xooxbb,oxoobb,xoxbbb,oxbbbb,4
xbbbbb,obbbbb,xxbbbb,xooxbb,oxooox,xoxbbb,oxbbbb,2
xbbbbb,obbbbb,xxobbb,xooxbb,oxooox,xoxbbb,oxxbbb,6
xbbbbb,obbbbb,xxoxbb,xooxbb,oxooox,xoxbbb,oxxobb,1
xxbbbb,oobbbb,xxoxbb,xooxbb,oxooox,xoxbbb,oxxobb,1
bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,6
bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,xbbbbb,obbbbb,4
bbbbbb,bbbbbb,xbbbbb,bbbbbb,oxbbbb,xbbbbb,obbbbb,1
bbbbbb,obbbbb,xxbbbb,bbbbbb,oxbbbb,xbbbbb,obbbbb,1
bbbbbb,oobbbb,xxxbbb,bbbbbb,oxbbbb,xbbbbb,obbbbb,2
bbbbbb,oobbbb,xxxobb,bbbbbb,oxbbbb,xxbbbb,obbbbb,1
bbbbbb,oooxbb,xxxobb,bbbbbb,oxbbbb,xxbbbb,obbbbb,1
bbbbbb,oooxob,xxxobb,bbbbbb,oxbbbb,xxxbbb,obbbbb,5
bbbbbb,oooxob,xxxobb,xbbbbb,oxbbbb,xxxobb,obbbbb,3
bbbbbb,oooxob,xxxobb,xobbbb,oxxbbb,xxxobb,obbbbb,3
bbbbbb,oooxob,xxxobb,xooxbb,oxxbbb,xxxobb,obbbbb,2
bbbbbb,oooxob,xxxoob,xooxbb,oxxxbb,xxxobb,obbbbb,4
bbbbbb,oooxob,xxxoob,xooxxb,oxxxob,xxxobb,obbbbb,6
bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,6
bbbbbb,xbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,obbbbb,3
bbbbbb,xbbbbb,xbbbbb,obbbbb,bbbbbb,bbbbbb,oxbbbb,5
bbbbbb,xbbbbb,xbbbbb,obbbbb,xbbbbb,obbbbb,oxbbbb,4
bbbbbb,xbbbbb,xbbbbb,obbbbb,xobbbb,oxbbbb,oxbbbb,5
bbbbbb,xbbbbb,xbbbbb,obbbbb,xobbbb,oxoxbb,oxbbbb,6
bbbbbb,xbbbbb,xbbbbb,obbbbb,xobbbb,oxoxbb,oxoxbb,4
bbbbbb,xbbbbb,xbbbbb,obbbbb,xoobbb,oxoxxb,oxoxbb,4
bbbbbb,xbbbbb,xbbbbb,obbbbb,xoooxb,oxoxxb,oxoxbb,3
bbbbbb,xbbbbb,xbbbbb,ooxbbb,xoooxb,oxoxxb,oxoxbb,1
bbbbbb,xobbbb,xxbbbb,ooxbbb,xoooxb,oxoxxb,oxoxbb,6
bbbbbb,xobbbb,xxxbbb,ooxbbb,xoooxb,oxoxxb,oxoxob,2
bbbbbb,xobbbb,xxxobb,ooxxbb,xoooxb,oxoxxb,oxoxob,5
bbbbbb,xobbbb,xxxobb,ooxxxb,xoooxb,oxoxxo,oxoxob,2
xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,2
xbbbbb,bbbbbb,obbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,5
xbbbbb,bbbbbb,obbbbb,xbbbbb,xbbbbb,obbbbb,bbbbbb,4
xbbbbb,bbbbbb,obbbbb,xbbbbb,xoxbbb,obbbbb,bbbbbb,4
xbbbbb,bbbbbb,obbbbb,xbbbbb,xoxoxb,obbbbb,bbbbbb,4
xxbbbb,bbbbbb,obbbbb,xbbbbb,xoxoxo,obbbbb,bbbbbb,5
xxxbbb,bbbbbb,obbbbb,xbbbbb,xoxoxo,oobbbb,bbbbbb,0
xxxoxb,bbbbbb,obbbbb,xbbbbb,xoxoxo,oobbbb,bbbbbb,5
xxxoxb,bbbbbb,obbbbb,xbbbbb,xoxoxo,oooxbb,bbbbbb,2
xxxoxb,bbbbbb,oobbbb,xxbbbb,xoxoxo,oooxbb,bbbbbb,3
xxxoxb,xbbbbb,oobbbb,xxobbb,xoxoxo,oooxbb,bbbbbb,5
bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,5
bbbbbb,bbbbbb,bbbbbb,bbbbbb,xxbbbb,obbbbb,bbbbbb,2
bbbbbb,bbbbbb,obbbbb,bbbbbb,xxxbbb,obbbbb,bbbbbb,4
bbbbbb,bbbbbb,obbbbb,bbbbbb,xxxoxb,obbbbb,bbbbbb,4
bbbbbb,bbbbbb,obbbbb,xbbbbb,xxxoxo,obbbbb,bbbbbb,0
obbbbb,bbbbbb,oxbbbb,xbbbbb,xxxoxo,obbbbb,bbbbbb,3
oxbbbb,bbbbbb,oxbbbb,xobbbb,xxxoxo,obbbbb,bbbbbb,0
oxoxbb,bbbbbb,oxbbbb,xobbbb,xxxoxo,obbbbb,bbbbbb,0
oxoxox,bbbbbb,oxbbbb,xobbbb,xxxoxo,obbbbb,bbbbbb,5
oxoxox,bbbbbb,oxbbbb,xobbbb,xxxoxo,ooxbbb,bbbbbb,2
oxoxox,xbbbbb,oxobbb,xobbbb,xxxoxo,ooxbbb,bbbbbb,3
oxoxox,xbbbbb,oxobbb,xooxbb,xxxoxo,ooxbbb,bbbbbb,2
oxoxox,xbbbbb,oxooxb,xooxbb,xxxoxo,ooxbbb,bbbbbb,3
oxoxox,xbbbbb,oxooxb,xooxob,xxxoxo,ooxbbb,xbbbbb,5
oxoxox,xbbbbb,oxooxx,xooxob,xxxoxo,ooxobb,xbbbbb,5
oxoxox,xbbbbb,oxooxx,xooxox,xxxoxo,ooxoob,xbbbbb,6
oxoxox,xbbbbb,oxooxx,xooxox,xxxoxo,ooxoox,xobbbb,1
bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,4
bbbbbb,bbbbbb,xbbbbb,xbbbbb,obbbbb,bbbbbb,bbbbbb,5
bbbbbb,xbbbbb,xbbbbb,xbbbbb,obbbbb,obbbbb,bbbbbb,0
obbbbb,xbbbbb,xbbbbb,xbbbbb,obbbbb,oxbbbb,bbbbbb,1
obbbbb,xobbbb,xbbbbb,xbbbbb,oxbbbb,oxbbbb,bbbbbb,5
obbbbb,xobbbb,xbbbbb,xxbbbb,oxbbbb,oxobbb,bbbbbb,2
obbbbb,xobbbb,xobbbb,xxbbbb,oxbbbb,oxoxbb,bbbbbb,4
obbbbb,xobbbb,xobbbb,xxbbbb,oxobbb,oxoxbb,xbbbbb,6
obbbbb,xobbbb,xobbbb,xxxbbb,oxobbb,oxoxbb,xobbbb,3
obbbbb,xobbbb,xoxbbb,xxxobb,oxobbb,oxoxbb,xobbbb,4
obbbbb,xobbbb,xoxbbb,xxxoxb,oxoobb,oxoxbb,xobbbb,4
obbbbb,xobbbb,xoxbbb,xxxoxb,oxooox,oxoxbb,xobbbb,2
obbbbb,xobbbb,xoxobb,xxxoxb,oxooox,oxoxbb,xoxbbb,1
obbbbb,xooxbb,xoxobb,xxxoxb,oxooox,oxoxbb,xoxbbb,2
obbbbb,xooxbb,xoxoob,xxxoxx,oxooox,oxoxbb,xoxbbb,2
obbbbb,xooxbb,xoxooo,xxxoxx,oxooox,oxoxbb,xoxxbb,0
oobbbb,xooxbb,xoxooo,xxxoxx,oxooox,oxoxbb,xoxxxb,6
ooxbbb,xooxbb,xoxooo,xxxoxx,oxooox,oxoxbb,xoxxxo,5
ooxbbb,xooxbb,xoxooo,xxxoxx,oxooox,oxoxox,xoxxxo,1
ooxbbb,xooxox,xoxooo,xxxoxx,oxooox,oxoxox,xoxxxo,0
bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,6
bbbbbb,bbbbbb,bbbbbb,xbbbbb,xbbbbb,bbbbbb,obbbbb,2
bbbbbb,bbbbbb,oxbbbb,xbbbbb,xbbbbb,bbbbbb,obbbbb,2
bbbbbb,bbbbbb,oxobbb,xbbbbb,xxbbbb,bbbbbb,obbbbb,2
bbbbbb,bbbbbb,oxoobb,xbbbbb,xxxbbb,bbbbbb,obbbbb,4
bbbbbb,bbbbbb,oxoobb,xxbbbb,xxxobb,bbbbbb,obbbbb,2
bbbbbb,bbbbbb,oxooox,xxbbbb,xxxobb,bbbbbb,obbbbb,6
bbbbbb,bbbbbb,oxooox,xxxbbb,xxxobb,bbbbbb,oobbbb,3
bbbbbb,bbbbbb,oxooox,xxxobb,xxxobb,xbbbbb,oobbbb,5
bbbbbb,bbbbbb,oxooox,xxxoxb,xxxobb,xobbbb,oobbbb,5
bbbbbb,bbbbbb,oxooox,xxxoxb,xxxobb,xooxbb,oobbbb,4
bbbbbb,bbbbbb,oxooox,xxxoxb,xxxoob,xooxbb,ooxbbb,3
bbbbbb,bbbbbb,oxooox,xxxoxo,xxxoox,xooxbb,ooxbbb,0
oxbbbb,bbbbbb,oxooox,xxxoxo,xxxoox,xooxbb,ooxbbb,0
oxoxbb,bbbbbb,oxooox,xxxoxo,xxxoox,xooxbb,ooxbbb,5
oxoxbb,bbbbbb,oxooox,xxxoxo,xxxoox,xooxox,ooxbbb,0
oxoxox,bbbbbb,oxooox,xxxoxo,xxxoox,xooxox,ooxbbb,1
bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,2
bbbbbb,xxbbbb,obbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,0
obbbbb,xxxbbb,obbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,1
obbbbb,xxxoxb,obbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,1
obbbbb,xxxoxo,obbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,6
obbbbb,xxxoxo,oxbbbb,bbbbbb,bbbbbb,xbbbbb,obbbbb,4
oxbbbb,xxxoxo,oxbbbb,bbbbbb,obbbbb,xbbbbb,obbbbb,2
oxbbbb,xxxoxo,oxoxbb,bbbbbb,obbbbb,xbbbbb,obbbbb,2
oxbbbb,xxxoxo,oxoxox,bbbbbb,obbbbb,xbbbbb,obbbbb,4
oxbbbb,xxxoxo,oxoxox,bbbbbb,ooxbbb,xbbbbb,obbbbb,6
oxbbbb,xxxoxo,oxoxox,bbbbbb,ooxbbb,xbbbbb,ooxbbb,6
oxbbbb,xxxoxo,oxoxox,bbbbbb,ooxbbb,xbbbbb,ooxoxb,4
oxbbbb,xxxoxo,oxoxox,bbbbbb,ooxoxb,xbbbbb,ooxoxb,5
oxbbbb,xxxoxo,oxoxox,bbbbbb,ooxoxb,xoxbbb,ooxoxb,5
oxbbbb,xxxoxo,oxoxox,bbbbbb,ooxoxx,xoxobb,ooxoxb,6
oxxbbb,xxxoxo,oxoxox,bbbbbb,ooxoxx,xoxobb,ooxoxo,0
oxxobb,xxxoxo,oxoxox,bbbbbb,ooxoxx,xoxoxb,ooxoxo,5
oxxoxb,xxxoxo,oxoxox,bbbbbb,ooxoxx,xoxoxo,ooxoxo,0
oxxoxo,xxxoxo,oxoxox,xbbbbb,ooxoxx,xoxoxo,ooxoxo,3
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,3
bbbbbb,bbbbbb,bbbbbb,obbbbb,bbbbbb,bbbbbb,xxbbbb,4
bbbbbb,bbbbbb,bbbbbb,obbbbb,obbbbb,bbbbbb,xxxbbb,6
bbbbbb,bbbbbb,bbbbbb,obbbbb,obbbbb,bbbbbb,xxxoxb,2
bbbbbb,xbbbbb,obbbbb,obbbbb,obbbbb,bbbbbb,xxxoxb,5
bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,0
obbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,5
oxbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,obbbbb,xbbbbb,1
oxxbbb,obbbbb,xbbbbb,bbbbbb,bbbbbb,obbbbb,xbbbbb,6
oxxbbb,obbbbb,xbbbbb,bbbbbb,xbbbbb,obbbbb,xobbbb,0
oxxoxb,obbbbb,xbbbbb,bbbbbb,xbbbbb,obbbbb,xobbbb,0
oxxoxo,obbbbb,xxbbbb,bbbbbb,xbbbbb,obbbbb,xobbbb,3
oxxoxo,oxbbbb,xxbbbb,obbbbb,xbbbbb,obbbbb,xobbbb,3
oxxoxo,oxbbbb,xxxbbb,oobbbb,xbbbbb,obbbbb,xobbbb,2
oxxoxo,oxbbbb,xxxobb,ooxbbb,xbbbbb,obbbbb,xobbbb,1
oxxoxo,oxobbb,xxxoxb,ooxbbb,xbbbbb,obbbbb,xobbbb,1
oxxoxo,oxoobb,xxxoxb,ooxxbb,xbbbbb,obbbbb,xobbbb,5
oxxoxo,oxoobb,xxxoxb,ooxxbb,xxbbbb,oobbbb,xobbbb,5
oxxoxo,oxoobb,xxxoxb,ooxxbb,xxbbbb,oooxbb,xobbbb,3
oxxoxo,oxoobb,xxxoxb,ooxxob,xxbbbb,oooxxb,xobbbb,2
oxxoxo,oxoobb,xxxoxo,ooxxob,xxbbbb,oooxxb,xoxbbb,3
oxxoxo,oxoobb,xxxoxo,ooxxoo,xxbbbb,oooxxb,xoxxbb,5
oxxoxo,oxoobb,xxxoxo,ooxxoo,xxbbbb,oooxxo,xoxxxb,6
oxxoxo,oxooxb,xxxoxo,ooxxoo,xxbbbb,oooxxo,xoxxxo,1
bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,5
bbbbbb,bbbbbb,xbbbbb,xbbbbb,bbbbbb,obbbbb,bbbbbb,2
bbbbbb,xbbbbb,xobbbb,xbbbbb,bbbbbb,obbbbb,bbbbbb,0
bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,2
bbbbbb,bbbbbb,xobbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,6
bbbbbb,bbbbbb,xobbbb,bbbbbb,bbbbbb,xbbbbb,xobbbb,4
bbbbbb,bbbbbb,xoxbbb,bbbbbb,obbbbb,xbbbbb,xobbbb,2
bbbbbb,bbbbbb,xoxobb,bbbbbb,oxbbbb,xbbbbb,xobbbb,2
bbbbbb,bbbbbb,xoxoob,bbbbbb,oxbbbb,xxbbbb,xobbbb,2
bbbbbb,bbbbbb,xoxooo,bbbbbb,oxbbbb,xxxbbb,xobbbb,5
bbbbbb,bbbbbb,xoxooo,xbbbbb,oxbbbb,xxxobb,xobbbb,4
xbbbbb,bbbbbb,xoxooo,xbbbbb,oxobbb,xxxobb,xobbbb,1
xbbbbb,obbbbb,xoxooo,xbbbbb,oxobbb,xxxobb,xoxbbb,6
xbbbbb,obbbbb,xoxooo,xbbbbb,oxobbb,xxxobb,xoxoxb,6
xbbbbb,obbbbb,xoxooo,xbbbbb,oxoxbb,xxxobb,xoxoxo,4
xbbbbb,obbbbb,xoxooo,xbbbbb,oxoxob,xxxoxb,xoxoxo,1
xxbbbb,oobbbb,xoxooo,xbbbbb,oxoxob,xxxoxb,xoxoxo,0
xxobbb,ooxbbb,xoxooo,xbbbbb,oxoxob,xxxoxb,xoxoxo,0
xxooxb,ooxbbb,xoxooo,xbbbbb,oxoxob,xxxoxb,xoxoxo,1
xxooxb,ooxobb,xoxooo,xxbbbb,oxoxob,xxxoxb,xoxoxo,4
xxooxb,ooxoxb,xoxooo,xxbbbb,oxoxoo,xxxoxb,xoxoxo,0
xxooxo,ooxoxb,xoxooo,xxxbbb,oxoxoo,xxxoxb,xoxoxo,3
bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,3
bbbbbb,xbbbbb,bbbbbb,obbbbb,bbbbbb,bbbbbb,xbbbbb,2
bbbbbb,xbbbbb,oxbbbb,obbbbb,bbbbbb,bbbbbb,xbbbbb,4
bbbbbb,xbbbbb,oxbbbb,obbbbb,obbbbb,xbbbbb,xbbbbb,1
bbbbbb,xobbbb,oxbbbb,oxbbbb,obbbbb,xbbbbb,xbbbbb,4
bbbbbb,xobbbb,oxbbbb,oxxbbb,oobbbb,xbbbbb,xbbbbb,3
bbbbbb,xobbbb,oxbbbb,oxxobb,ooxbbb,xbbbbb,xbbbbb,4
bbbbbb,xobbbb,oxxbbb,oxxobb,ooxobb,xbbbbb,xbbbbb,1
bbbbbb,xoobbb,oxxxbb,oxxobb,ooxobb,xbbbbb,xbbbbb,2
bbbbbb,xoobbb,oxxxob,oxxobb,ooxobb,xxbbbb,xbbbbb,5
bbbbbb,xoobbb,oxxxob,oxxoxb,ooxobb,xxobbb,xbbbbb,1
bbbbbb,xoooxb,oxxxob,oxxoxb,ooxobb,xxobbb,xbbbbb,2
bbbbbb,xoooxx,oxxxoo,oxxoxb,ooxobb,xxobbb,xbbbbb,3
bbbbbb,xoooxx,oxxxoo,oxxoxo,ooxobb,xxoxbb,xbbbbb,0
obbbbb,xoooxx,oxxxoo,oxxoxo,ooxobb,xxoxbb,xxbbbb,4
obbbbb,xoooxx,oxxxoo,oxxoxo,ooxoox,xxoxbb,xxbbbb,5
oxbbbb,xoooxx,oxxxoo,oxxoxo,ooxoox,xxoxob,xxbbbb,0
bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,0
obbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,xbbbbb,bbbbbb,0
oobbbb,bbbbbb,bbbbbb,xbbbbb,xbbbbb,xbbbbb,bbbbbb,6
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,2
bbbbbb,bbbbbb,obbbbb,bbbbbb,xbbbbb,xbbbbb,bbbbbb,0
obbbbb,bbbbbb,obbbbb,bbbbbb,xbbbbb,xbbbbb,xbbbbb,3
obbbbb,xbbbbb,obbbbb,obbbbb,xbbbbb,xbbbbb,xbbbbb,3
obbbbb,xbbbbb,oxbbbb,oobbbb,xbbbbb,xbbbbb,xbbbbb,3
obbbbb,xbbbbb,oxbbbb,oooxbb,xbbbbb,xbbbbb,xbbbbb,3
obbbbb,xbbbbb,oxbbbb,oooxob,xbbbbb,xxbbbb,xbbbbb,3
obbbbb,xbbbbb,oxbbbb,oooxoo,xxbbbb,xxbbbb,xbbbbb,4
obbbbb,xbbbbb,oxxbbb,oooxoo,xxobbb,xxbbbb,xbbbbb,5
obbbbb,xbbbbb,oxxbbb,oooxoo,xxobbb,xxoxbb,xbbbbb,6
obbbbb,xbbbbb,oxxbbb,oooxoo,xxobbb,xxoxbb,xoxbbb,4
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,3
bbbbbb,bbbbbb,bbbbbb,obbbbb,bbbbbb,xbbbbb,xbbbbb,4
bbbbbb,bbbbbb,xbbbbb,obbbbb,obbbbb,xbbbbb,xbbbbb,5
bbbbbb,bbbbbb,xbbbbb,obbbbb,obbbbb,xobbbb,xxbbbb,5
bbbbbb,bbbbbb,xbbbbb,obbbbb,obbbbb,xoobbb,xxxbbb,6
bbbbbb,bbbbbb,xbbbbb,obbbbb,oxbbbb,xoobbb,xxxobb,5
bbbbbb,bbbbbb,xbbbbb,obbbbb,oxbbbb,xoooxb,xxxobb,5
bbbbbb,bbbbbb,xbbbbb,obbbbb,oxbbbb,xoooxo,xxxoxb,6
bbbbbb,bbbbbb,xbbbbb,obbbbb,oxxbbb,xoooxo,xxxoxo,4
bbbbbb,bbbbbb,xbbbbb,obbbbb,oxxoxb,xoooxo,xxxoxo,3
xbbbbb,bbbbbb,xbbbbb,oobbbb,oxxoxb,xoooxo,xxxoxo,4
xbbbbb,bbbbbb,xxbbbb,oobbbb,oxxoxo,xoooxo,xxxoxo,2
xxbbbb,bbbbbb,xxobbb,oobbbb,oxxoxo,xoooxo,xxxoxo,3
xxbbbb,bbbbbb,xxobbb,oooxbb,oxxoxo,xoooxo,xxxoxo,3
xxbbbb,bbbbbb,xxobbb,oooxox,oxxoxo,xoooxo,xxxoxo,2
xxxbbb,bbbbbb,xxoobb,oooxox,oxxoxo,xoooxo,xxxoxo,0
xxxobb,xbbbbb,xxoobb,oooxox,oxxoxo,xoooxo,xxxoxo,2
xxxobb,xxbbbb,xxooob,oooxox,oxxoxo,xoooxo,xxxoxo,1
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,2
bbbbbb,bbbbbb,obbbbb,bbbbbb,bbbbbb,xbbbbb,xbbbbb,5
bbbbbb,bbbbbb,obbbbb,xbbbbb,bbbbbb,xobbbb,xbbbbb,4
bbbbbb,xbbbbb,obbbbb,xbbbbb,obbbbb,xobbbb,xbbbbb,5
bbbbbb,xbbbbb,oxbbbb,xbbbbb,obbbbb,xoobbb,xbbbbb,5
bbbbbb,xbbbbb,oxbbbb,xbbbbb,obbbbb,xoooxb,xbbbbb,3
xbbbbb,xbbbbb,oxbbbb,xobbbb,obbbbb,xoooxb,xbbbbb,4
xbbbbb,xbbbbb,oxbbbb,xobbbb,oobbbb,xoooxb,xxbbbb,4
bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,5
bbbbbb,bbbbbb,xbbbbb,bbbbbb,xbbbbb,obbbbb,bbbbbb,3
xbbbbb,bbbbbb,xbbbbb,obbbbb,xbbbbb,obbbbb,bbbbbb,0
xobbbb,bbbbbb,xbbbbb,oxbbbb,xbbbbb,obbbbb,bbbbbb,6
xoxbbb,bbbbbb,xbbbbb,oxbbbb,xbbbbb,obbbbb,obbbbb,0
xoxobb,bbbbbb,xbbbbb,oxbbbb,xbbbbb,oxbbbb,obbbbb,0
xoxoob,bbbbbb,xbbbbb,oxbbbb,xxbbbb,oxbbbb,obbbbb,6
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,1
bbbbbb,obbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,xbbbbb,3
bbbbbb,obbbbb,bbbbbb,xobbbb,xbbbbb,bbbbbb,xbbbbb,5
bbbbbb,oxbbbb,bbbbbb,xobbbb,xbbbbb,obbbbb,xbbbbb,1
bbbbbb,oxobbb,bbbbbb,xobbbb,xxbbbb,obbbbb,xbbbbb,1
bbbbbb,oxoobb,bbbbbb,xobbbb,xxxbbb,obbbbb,xbbbbb,4
bbbbbb,oxoobb,bbbbbb,xobbbb,xxxoxb,obbbbb,xbbbbb,1
bbbbbb,oxooox,bbbbbb,xobbbb,xxxoxb,obbbbb,xbbbbb,4
bbbbbb,oxooox,bbbbbb,xobbbb,xxxoxo,oxbbbb,xbbbbb,5
bbbbbb,oxooox,bbbbbb,xoxbbb,xxxoxo,oxobbb,xbbbbb,3
bbbbbb,oxooox,bbbbbb,xoxoxb,xxxoxo,oxobbb,xbbbbb,2
bbbbbb,oxooox,obbbbb,xoxoxb,xxxoxo,oxoxbb,xbbbbb,2
bbbbbb,oxooox,oobbbb,xoxoxx,xxxoxo,oxoxbb,xbbbbb,5
xbbbbb,oxooox,oobbbb,xoxoxx,xxxoxo,oxoxob,xbbbbb,5
xbbbbb,oxooox,oobbbb,xoxoxx,xxxoxo,oxoxoo,xxbbbb,6
xxbbbb,oxooox,oobbbb,xoxoxx,xxxoxo,oxoxoo,xxobbb,0
xxobbb,oxooox,oobbbb,xoxoxx,xxxoxo,oxoxoo,xxoxbb,6
xxobbb,oxooox,ooxbbb,xoxoxx,xxxoxo,oxoxoo,xxoxob,2
bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,1
bbbbbb,xoxbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,5
bbbbbb,xoxbbb,bbbbbb,bbbbbb,bbbbbb,oxbbbb,bbbbbb,1
bbbbbb,xoxoxb,bbbbbb,bbbbbb,bbbbbb,oxbbbb,bbbbbb,1
bbbbbb,xoxoxo,bbbbbb,bbbbbb,xbbbbb,oxbbbb,bbbbbb,0
obbbbb,xoxoxo,bbbbbb,xbbbbb,xbbbbb,oxbbbb,bbbbbb,2
obbbbb,xoxoxo,obbbbb,xbbbbb,xbbbbb,oxbbbb,xbbbbb,2
obbbbb,xoxoxo,oobbbb,xxbbbb,xbbbbb,oxbbbb,xbbbbb,2
obbbbb,xoxoxo,oooxbb,xxbbbb,xbbbbb,oxbbbb,xbbbbb,3
obbbbb,xoxoxo,oooxbb,xxoxbb,xbbbbb,oxbbbb,xbbbbb,6
obbbbb,xoxoxo,oooxbb,xxoxxb,xbbbbb,oxbbbb,xobbbb,0
